# source_api_id	status	crystal_refs	notes
src/completion/request.rs::func::temperature_opt	missing	-	baseline
src/completion/request.rs::func::tool	missing	-	baseline
src/completion/request.rs::func::tool_choice	missing	-	baseline
src/completion/request.rs::func::tools	missing	-	baseline
src/completion/request.rs::func::without_preamble	missing	-	baseline
src/completion/request.rs::method::CompletionRequest.output_schema_name	missing	-	baseline
src/completion/request.rs::method::CompletionRequestBuilder.new	missing	-	baseline
src/completion/request.rs::method::Usage.new	missing	-	baseline
src/completion/request.rs::struct::CompletionRequest	missing	-	baseline
src/completion/request.rs::struct::CompletionRequestBuilder	missing	-	baseline
src/completion/request.rs::struct::CompletionResponse	missing	-	baseline
src/completion/request.rs::struct::Document	missing	-	baseline
src/completion/request.rs::struct::ToolDefinition	missing	-	baseline
src/completion/request.rs::struct::Usage	missing	-	baseline
src/completion/request.rs::trait::Chat	missing	-	baseline
src/completion/request.rs::trait::Completion	missing	-	baseline
src/completion/request.rs::trait::CompletionModel	missing	-	baseline
src/completion/request.rs::trait::CompletionModelDyn	missing	-	baseline
src/completion/request.rs::trait::GetTokenUsage	missing	-	baseline
src/completion/request.rs::trait::Prompt	missing	-	baseline
src/completion/request.rs::trait::TypedPrompt	missing	-	baseline
src/embeddings/builder.rs::func::document	missing	-	baseline
src/embeddings/builder.rs::func::documents	missing	-	baseline
src/embeddings/builder.rs::func::new	missing	-	baseline
src/embeddings/builder.rs::method::EmbeddingsBuilder.new	missing	-	baseline
src/embeddings/builder.rs::struct::EmbeddingsBuilder	missing	-	baseline
src/embeddings/distance.rs::trait::VectorDistance	missing	-	baseline
src/embeddings/embed.rs::func::embed	missing	-	baseline
src/embeddings/embed.rs::func::to_texts	missing	-	baseline
src/embeddings/embed.rs::method::TextEmbedder.embed	missing	-	baseline
src/embeddings/embed.rs::struct::EmbedError	missing	-	baseline
src/embeddings/embed.rs::struct::TextEmbedder	missing	-	baseline
src/embeddings/embed.rs::trait::Embed	missing	-	baseline
src/embeddings/embedding.rs::enum::EmbeddingError	missing	-	baseline
src/embeddings/embedding.rs::struct::Embedding	missing	-	baseline
src/embeddings/embedding.rs::trait::EmbeddingModel	missing	-	baseline
src/embeddings/embedding.rs::trait::EmbeddingModelDyn	missing	-	baseline
src/embeddings/embedding.rs::trait::ImageEmbeddingModel	missing	-	baseline
src/embeddings/tool.rs::func::try_from	missing	-	baseline
src/embeddings/tool.rs::method::ToolSchema.try_from	missing	-	baseline
src/embeddings/tool.rs::struct::ToolSchema	missing	-	baseline
src/evals.rs::enum::EvalError	missing	-	baseline
src/evals.rs::enum::EvalOutcome	missing	-	baseline
src/evals.rs::func::build	missing	-	baseline
src/evals.rs::func::builder	missing	-	baseline
src/evals.rs::func::criteria	missing	-	baseline
src/evals.rs::func::is_pass	missing	-	baseline
src/evals.rs::func::new	missing	-	baseline
src/evals.rs::func::reference_answer	missing	-	baseline
src/evals.rs::func::score	missing	-	baseline
src/evals.rs::func::threshold	missing	-	baseline
src/evals.rs::method::EvalOutcome.is_pass	missing	-	baseline
src/evals.rs::method::LlmJudgeBuilder.new	missing	-	baseline
src/evals.rs::method::LlmScoreMetricBuilder.new	missing	-	baseline
src/evals.rs::method::SemanticSimilarityMetric.builder	missing	-	baseline
src/evals.rs::method::SemanticSimilarityMetricBuilder.new	missing	-	baseline
src/evals.rs::struct::LlmJudgeBuilder	missing	-	baseline
src/evals.rs::struct::LlmJudgeBuilderWithFn	missing	-	baseline
src/evals.rs::struct::LlmJudgeMetric	missing	-	baseline
src/evals.rs::struct::LlmJudgeMetricWithFn	missing	-	baseline
src/evals.rs::struct::LlmScoreMetric	missing	-	baseline
src/evals.rs::struct::LlmScoreMetricBuilder	missing	-	baseline
src/evals.rs::struct::LlmScoreMetricScore	missing	-	baseline
src/evals.rs::struct::SemanticSimilarityMetric	missing	-	baseline
src/evals.rs::struct::SemanticSimilarityMetricBuilder	missing	-	baseline
